TransactionID,PropertyID,CustomerID,AgentID,DateID,TransactionType,SalePrice,MonthlyRent,Commission,DaysOnMarket
T02516,P337,C0262,A044,20260828,Rent,,77028,18486.72,33
T02517,P400,C0090,A037,20260907,Rent,,28485,6836.4,158
T02518,P363,C0405,A001,20260131,Rent,,126297,30311.28,7
T02519,P157,C0185,A025,20260812,Sale,10087758,,201755.16,176
T02520,P173,C0304,A007,20260615,Rent,,87432,20983.68,156
T02521,P447,C0023,A008,20250513,Rent,,101555,24373.2,43
T02522,P294,C0443,A013,20250216,Sale,24925930,,498518.6,88
T02523,P199,C0122,A017,20250827,Sale,9359810,,187196.2,104
T02524,P344,C0481,A025,20260423,Sale,6759801,,135196.02,131
T02525,P065,C0822,A023,20260518,Rent,,71587,17180.88,81
T02526,P378,C0684,A008,20260823,Rent,,35447,8507.28,54
T02527,P084,C0372,A012,20250218,Sale,9491599,,189831.98,44
T02528,P157,C0949,A007,20251022,Sale,29624442,,592488.84,109
T02529,P440,C0953,A021,20261221,Sale,12095273,,241905.46,124
T02530,P221,C0100,A005,20251115,Rent,,80695,19366.8,138
T02531,P183,C0632,A009,20260202,Sale,10939767,,218795.34,72
T02532,P143,C0600,A030,20250907,Sale,20271105,,405422.1,92
T02533,P336,C0507,A016,20251002,Rent,,33691,8085.84,172
T02534,P412,C0585,A009,20261017,Sale,25106967,,502139.34,113
T02535,P252,C0558,A042,20250812,Rent,,94987,22796.88,110
T02536,P023,C0976,A037,20261004,Rent,,122985,29516.4,159
T02537,P170,C0867,A024,20260115,Sale,6775876,,135517.52,81
T02538,P088,C0280,A015,20261002,Sale,25323414,,506468.28,76
T02539,P361,C0722,A029,20250403,Sale,10926874,,218537.48,123
T02540,P203,C0012,A012,20260112,Rent,,58899,14135.76,97
T02541,P221,C0388,A042,20250615,Sale,9305173,,186103.46,123
T02542,P386,C0533,A004,20260427,Rent,,24864,5967.36,120
T02543,P072,C0948,A015,20260322,Sale,12115204,,242304.08,168
T02544,P014,C0747,A046,20250730,Sale,28968578,,579371.56,68
T02545,P279,C0158,A026,20260910,Sale,25672272,,513445.44,117
T02546,P083,C0859,A041,20250208,Rent,,68552,16452.48,50
T02547,P224,C0426,A001,20260527,Rent,,32455,7789.2,48
T02548,P430,C0803,A004,20260118,Sale,13450865,,269017.3,171
T02549,P237,C0790,A031,20250113,Rent,,70100,16824,51
T02550,P369,C0809,A009,20261217,Rent,,102654,24636.96,17
T02551,P364,C0411,A037,20260421,Rent,,110793,26590.32,134
T02552,P027,C0706,A017,20260922,Sale,27991149,,559822.98,83
T02553,P011,C0517,A026,20260101,Rent,,54296,13031.04,144
T02554,P475,C0711,A037,20250825,Sale,16172907,,323458.14,170
T02555,P193,C0369,A041,20251002,Rent,,104736,25136.64,155
T02556,P080,C0224,A019,20260417,Rent,,100347,24083.28,122
T02557,P333,C0792,A006,20250524,Rent,,88994,21358.56,180
T02558,P329,C0317,A029,20250409,Sale,8678240,,173564.8,112
T02559,P039,C0081,A015,20260717,Rent,,21640,5193.6,19
T02560,P468,C0486,A035,20260224,Rent,,85267,20464.08,76
T02561,P067,C0206,A011,20260524,Sale,16341478,,326829.56,140
T02562,P373,C0990,A018,20250103,Sale,6145078,,122901.56,146
T02563,P027,C0187,A038,20260611,Sale,21586056,,431721.12,33
T02564,P485,C0219,A007,20260805,Rent,,57151,13716.24,64
T02565,P301,C0342,A006,20250120,Rent,,50803,12192.72,54
T02566,P072,C0965,A031,20250302,Rent,,85480,20515.2,113
T02567,P026,C0698,A012,20250106,Sale,14314823,,286296.46,102
T02568,P362,C0414,A013,20260925,Rent,,31769,7624.56,65
T02569,P400,C0673,A032,20260516,Sale,11263587,,225271.74,166
T02570,P388,C0035,A037,20260526,Sale,10152590,,203051.8,27
T02571,P355,C0360,A021,20250623,Sale,26833576,,536671.52,45
T02572,P094,C0252,A014,20250217,Sale,25869686,,517393.72,133
T02573,P233,C0880,A029,20260413,Sale,6025256,,120505.12,133
T02574,P245,C0348,A013,20260721,Sale,26133748,,522674.96,24
T02575,P478,C0618,A049,20260719,Rent,,63168,15160.32,147
T02576,P072,C0316,A044,20251013,Sale,20431759,,408635.18,165
T02577,P476,C0586,A034,20250108,Rent,,120555,28933.2,44
T02578,P005,C0047,A027,20260218,Sale,9602107,,192042.14,27
T02579,P219,C0507,A033,20251017,Sale,15866130,,317322.6,40
T02580,P297,C0553,A050,20250101,Rent,,53102,12744.48,168
T02581,P110,C0581,A018,20250917,Sale,4625075,,92501.5,166
T02582,P263,C0819,A017,20250405,Rent,,115976,27834.24,17
T02583,P269,C0166,A016,20261205,Sale,18873886,,377477.72,60
T02584,P138,C0254,A029,20260506,Rent,,109373,26249.52,103
T02585,P273,C0400,A048,20261012,Sale,20555655,,411113.1,123
T02586,P323,C0380,A038,20250121,Sale,27046713,,540934.26,158
T02587,P161,C0690,A034,20260720,Rent,,87669,21040.56,114
T02588,P294,C0615,A023,20260218,Rent,,87627,21030.48,41
T02589,P229,C0344,A039,20250520,Sale,20261994,,405239.88,75
T02590,P350,C0304,A048,20260209,Sale,22926721,,458534.42,18
T02591,P139,C0688,A005,20261027,Rent,,63595,15262.8,153
T02592,P073,C0574,A008,20260623,Sale,24966131,,499322.62,39
T02593,P278,C0707,A035,20251224,Rent,,118463,28431.12,124
T02594,P316,C0535,A031,20261229,Sale,4723529,,94470.58,47
T02595,P343,C0967,A004,20260209,Sale,11467902,,229358.04,91
T02596,P047,C0951,A037,20260502,Sale,19688886,,393777.72,34
T02597,P037,C0792,A030,20251007,Rent,,26381,6331.44,100
T02598,P181,C0769,A035,20260127,Rent,,120806,28993.44,13
T02599,P012,C0148,A039,20250326,Rent,,86545,20770.8,74
T02600,P085,C0607,A046,20250208,Rent,,75299,18071.76,121
T02601,P500,C0600,A015,20260109,Rent,,132532,31807.68,21
T02602,P485,C0263,A027,20260507,Sale,27008889,,540177.78,119
T02603,P067,C0056,A007,20260805,Sale,11259832,,225196.64,172
T02604,P182,C0516,A009,20250306,Rent,,52117,12508.08,147
T02605,P345,C0391,A025,20250623,Sale,29546262,,590925.24,19
T02606,P201,C0904,A029,20251118,Sale,11852761,,237055.22,84
T02607,P497,C0458,A018,20250401,Rent,,75184,18044.16,80
T02608,P008,C0757,A010,20260201,Rent,,80679,19362.96,6
T02609,P024,C0797,A001,20260130,Sale,29526351,,590527.02,173
T02610,P444,C0459,A012,20250915,Sale,5130563,,102611.26,159
T02611,P291,C0536,A017,20260201,Sale,9272969,,185459.38,175
T02612,P014,C0301,A033,20250130,Rent,,119667,28720.08,85
T02613,P031,C0968,A049,20251116,Rent,,70120,16828.8,71
T02614,P392,C0749,A036,20260515,Sale,15145924,,302918.48,81
T02615,P462,C0742,A038,20260414,Sale,23078636,,461572.72,66
T02616,P485,C0176,A042,20250521,Rent,,22405,5377.2,93
T02617,P229,C0087,A002,20261205,Rent,,29198,7007.52,100
T02618,P482,C0930,A046,20260814,Sale,26895474,,537909.48,16
T02619,P165,C0116,A044,20260316,Rent,,35904,8616.96,77
T02620,P163,C0124,A041,20260105,Rent,,39468,9472.32,88
T02621,P158,C0098,A018,20250102,Rent,,128282,30787.68,84
T02622,P404,C0430,A017,20261120,Sale,24923063,,498461.26,73
T02623,P202,C0568,A018,20260727,Sale,28717724,,574354.48,106
T02624,P229,C0424,A013,20251215,Sale,13832344,,276646.88,65
T02625,P190,C0115,A017,20260612,Rent,,117136,28112.64,92
T02626,P141,C0933,A025,20250425,Sale,11040948,,220818.96,146
T02627,P189,C0478,A006,20251125,Rent,,127628,30630.72,60
T02628,P262,C0731,A030,20250525,Sale,29615317,,592306.34,147
T02629,P354,C0353,A011,20250914,Rent,,140537,33728.88,30
T02630,P143,C0881,A042,20250110,Sale,29966147,,599322.94,62
T02631,P275,C0070,A047,20251106,Sale,15315452,,306309.04,38
T02632,P095,C0283,A003,20261024,Rent,,28194,6766.56,55
T02633,P109,C0094,A001,20250831,Sale,6953515,,139070.3,42
T02634,P058,C0298,A025,20250710,Rent,,22042,5290.08,76
T02635,P083,C0275,A041,20260421,Rent,,38578,9258.72,92
T02636,P138,C0986,A021,20260824,Sale,9213097,,184261.94,165
T02637,P269,C0826,A038,20260611,Rent,,91496,21959.04,45
T02638,P423,C0153,A034,20260901,Rent,,25641,6153.84,165
T02639,P376,C0478,A026,20250104,Sale,6467032,,129340.64,147
T02640,P375,C0142,A014,20250702,Sale,7316116,,146322.32,47
T02641,P095,C0345,A014,20251123,Sale,9899433,,197988.66,174
T02642,P046,C0455,A012,20260830,Rent,,123041,29529.84,180
T02643,P190,C0138,A041,20250428,Rent,,112689,27045.36,56
T02644,P377,C0385,A024,20250510,Rent,,39376,9450.24,137
T02645,P420,C0453,A015,20260623,Sale,27201705,,544034.1,109
T02646,P054,C0399,A049,20250624,Sale,11477901,,229558.02,79
T02647,P386,C0934,A050,20250721,Sale,22404784,,448095.68,171
T02648,P422,C0353,A027,20251124,Sale,29656580,,593131.6,40
T02649,P388,C0577,A024,20251227,Rent,,54349,13043.76,112
T02650,P258,C0930,A006,20260511,Rent,,92547,22211.28,141
T02651,P134,C0397,A036,20250326,Sale,28070353,,561407.06,157
T02652,P119,C0867,A035,20260522,Sale,14613374,,292267.48,125
T02653,P025,C0611,A021,20261001,Sale,10518628,,210372.56,10
T02654,P176,C0090,A026,20261219,Sale,14836678,,296733.56,177
T02655,P412,C0412,A042,20260413,Sale,14324314,,286486.28,179
T02656,P005,C0715,A005,20261127,Rent,,80407,19297.68,127
T02657,P240,C0747,A003,20260821,Rent,,131933,31663.92,168
T02658,P304,C0770,A030,20261119,Rent,,131273,31505.52,32
T02659,P135,C0214,A047,20260825,Sale,21742466,,434849.32,109
T02660,P127,C0452,A033,20250410,Rent,,44850,10764,114
T02661,P260,C0019,A005,20261030,Sale,11955119,,239102.38,95
T02662,P419,C0900,A028,20261016,Sale,26710527,,534210.54,83
T02663,P454,C0326,A026,20260916,Sale,29941940,,598838.8,167
T02664,P477,C0927,A028,20250508,Rent,,110260,26462.4,74
T02665,P493,C0473,A036,20250329,Sale,25976982,,519539.64,170
T02666,P124,C0480,A049,20261002,Sale,11460576,,229211.52,54
T02667,P180,C0952,A048,20251220,Rent,,78585,18860.4,63
T02668,P337,C0924,A002,20251122,Rent,,87190,20925.6,11
T02669,P445,C0619,A028,20261203,Sale,8660616,,173212.32,6
T02670,P303,C0002,A020,20260220,Sale,8328465,,166569.3,59
T02671,P079,C0740,A001,20260411,Rent,,138124,33149.76,138
T02672,P121,C0880,A028,20250905,Rent,,30985,7436.4,101
T02673,P385,C0064,A024,20250830,Sale,18232697,,364653.94,103
T02674,P440,C0099,A047,20250929,Rent,,116913,28059.12,76
T02675,P226,C0366,A003,20250214,Sale,16754973,,335099.46,156
T02676,P342,C0798,A026,20250204,Rent,,92118,22108.32,11
T02677,P215,C0654,A045,20260419,Sale,27054885,,541097.7,127
T02678,P018,C0607,A047,20250912,Rent,,128560,30854.4,93
T02679,P265,C0339,A008,20250424,Rent,,144798,34751.52,63
T02680,P323,C0206,A006,20260419,Rent,,143592,34462.08,12
T02681,P166,C0456,A036,20260827,Sale,17399977,,347999.54,159
T02682,P499,C0343,A040,20260612,Sale,29438397,,588767.94,55
T02683,P329,C0841,A016,20260918,Sale,24140848,,482816.96,98
T02684,P486,C0274,A039,20250203,Sale,5809734,,116194.68,109
T02685,P084,C0586,A040,20250522,Rent,,107747,25859.28,136
T02686,P048,C0798,A037,20260129,Sale,10939324,,218786.48,75
T02687,P054,C0438,A036,20250614,Rent,,72754,17460.96,28
T02688,P420,C0894,A026,20251014,Sale,9078140,,181562.8,30
T02689,P022,C0376,A039,20250805,Sale,18568641,,371372.82,53
T02690,P376,C0583,A045,20250819,Sale,9286825,,185736.5,96
T02691,P273,C0793,A044,20260921,Rent,,112388,26973.12,41
T02692,P349,C0653,A020,20250531,Rent,,111875,26850,113
T02693,P296,C0028,A042,20260831,Sale,17434445,,348688.9,56
T02694,P052,C0583,A015,20260410,Sale,28490879,,569817.58,59
T02695,P258,C0042,A044,20250303,Sale,20860292,,417205.84,6
T02696,P044,C0825,A010,20260907,Sale,22358093,,447161.86,56
T02697,P169,C0134,A013,20261202,Rent,,82010,19682.4,162
T02698,P136,C0692,A045,20260217,Rent,,19603,4704.72,41
T02699,P428,C0038,A012,20250314,Sale,18866416,,377328.32,175
T02700,P299,C0950,A012,20261231,Rent,,36155,8677.2,124
T02701,P027,C0690,A050,20250609,Sale,25243068,,504861.36,118
T02702,P314,C0793,A002,20261204,Sale,11348955,,226979.1,41
T02703,P342,C0142,A023,20251008,Rent,,141189,33885.36,42
T02704,P077,C0838,A038,20260914,Rent,,105543,25330.32,89
T02705,P448,C0826,A049,20260327,Rent,,115389,27693.36,170
T02706,P332,C0278,A018,20250808,Rent,,46777,11226.48,97
T02707,P457,C0161,A008,20260520,Rent,,137504,33000.96,54
T02708,P158,C0162,A045,20260226,Sale,15854715,,317094.3,170
T02709,P453,C0652,A003,20250906,Rent,,35227,8454.48,167
T02710,P123,C0815,A031,20250609,Rent,,126036,30248.64,36
T02711,P017,C0492,A022,20250604,Rent,,128294,30790.56,37
T02712,P058,C0701,A025,20250302,Sale,25527439,,510548.78,99
T02713,P398,C0104,A034,20250203,Sale,23013620,,460272.4,140
T02714,P282,C0503,A029,20250823,Sale,15146141,,302922.82,165
T02715,P080,C0821,A033,20260526,Rent,,65115,15627.6,93
T02716,P252,C0208,A025,20260209,Rent,,79722,19133.28,103
T02717,P009,C0938,A001,20250210,Sale,16158502,,323170.04,100
T02718,P262,C0709,A042,20260604,Rent,,72751,17460.24,112
T02719,P452,C0787,A017,20260711,Rent,,142484,34196.16,102
T02720,P155,C0530,A008,20261019,Sale,15887797,,317755.94,84
T02721,P182,C0494,A045,20260331,Rent,,138703,33288.72,85
T02722,P096,C0618,A022,20260919,Sale,11234901,,224698.02,110
T02723,P076,C0198,A034,20250109,Rent,,23090,5541.6,135
T02724,P379,C0870,A017,20251206,Rent,,100103,24024.72,47
T02725,P422,C0331,A043,20261205,Rent,,41231,9895.44,96
T02726,P243,C0971,A034,20250427,Rent,,64954,15588.96,30
T02727,P421,C0873,A039,20250321,Rent,,125464,30111.36,100
T02728,P163,C0652,A003,20250213,Sale,8397550,,167951,146
T02729,P183,C0658,A046,20251229,Sale,15042545,,300850.9,174
T02730,P054,C0991,A004,20260722,Sale,18073284,,361465.68,64
T02731,P387,C0881,A005,20261108,Rent,,91402,21936.48,109
T02732,P207,C0570,A021,20260706,Rent,,91139,21873.36,142
T02733,P204,C0610,A038,20260419,Rent,,51807,12433.68,92
T02734,P155,C0943,A050,20250117,Sale,6455276,,129105.52,96
T02735,P279,C0315,A048,20250323,Sale,18739033,,374780.66,153
T02736,P070,C0249,A001,20250712,Rent,,100559,24134.16,172
T02737,P019,C0352,A032,20260331,Rent,,144810,34754.4,113
T02738,P497,C0379,A004,20260402,Sale,9876703,,197534.06,68
T02739,P008,C0842,A039,20250701,Rent,,28845,6922.8,69
T02740,P085,C0848,A032,20261217,Sale,5902214,,118044.28,60
T02741,P432,C0458,A043,20250514,Rent,,27387,6572.88,180
T02742,P271,C0026,A036,20250912,Rent,,38628,9270.72,146
T02743,P273,C0097,A044,20250813,Rent,,20792,4990.08,70
T02744,P023,C0930,A043,20250529,Sale,24388052,,487761.04,155
T02745,P257,C0751,A036,20250627,Rent,,141148,33875.52,70
T02746,P002,C0785,A028,20260822,Sale,14610031,,292200.62,98
T02747,P084,C0669,A008,20251203,Rent,,39041,9369.84,148
T02748,P406,C0297,A032,20250327,Sale,25111538,,502230.76,147
T02749,P455,C0829,A017,20260522,Sale,9139786,,182795.72,74
T02750,P411,C0484,A021,20261004,Rent,,44362,10646.88,152
T02751,P433,C0847,A047,20250416,Sale,25823021,,516460.42,127
T02752,P166,C0874,A023,20250105,Rent,,32076,7698.24,50
T02753,P017,C0067,A024,20250213,Sale,26240173,,524803.46,30
T02754,P467,C0875,A025,20261001,Sale,10947880,,218957.6,47
T02755,P034,C0757,A003,20261004,Sale,9693154,,193863.08,164
T02756,P412,C0908,A008,20261110,Sale,15195798,,303915.96,14
T02757,P055,C0002,A035,20251103,Rent,,145919,35020.56,137
T02758,P317,C0848,A049,20250125,Rent,,104046,24971.04,108
T02759,P264,C0584,A021,20261204,Rent,,83194,19966.56,12
T02760,P463,C0144,A017,20250903,Sale,10642333,,212846.66,108
T02761,P414,C0153,A003,20260106,Rent,,74957,17989.68,103
T02762,P208,C0750,A026,20261214,Sale,18735984,,374719.68,92
T02763,P284,C0937,A017,20260217,Sale,23557864,,471157.28,15
T02764,P070,C0666,A026,20250924,Rent,,140235,33656.4,59
T02765,P013,C0256,A048,20260502,Rent,,90266,21663.84,19
T02766,P140,C0741,A035,20250920,Rent,,112857,27085.68,79
T02767,P217,C0798,A043,20250727,Sale,27229979,,544599.58,63
T02768,P085,C0048,A012,20261030,Sale,29334048,,586680.96,58
T02769,P217,C0264,A012,20250518,Rent,,88473,21233.52,55
T02770,P076,C0231,A014,20260718,Sale,20285343,,405706.86,157
T02771,P101,C0735,A017,20261027,Sale,27005978,,540119.56,51
T02772,P013,C0525,A036,20261119,Sale,20580354,,411607.08,125
T02773,P320,C0452,A013,20250918,Rent,,115427,27702.48,32
T02774,P174,C0188,A043,20250109,Sale,22973732,,459474.64,31
T02775,P072,C0255,A001,20260806,Rent,,40877,9810.48,60
T02776,P212,C0680,A027,20250408,Sale,20120617,,402412.34,78
T02777,P390,C0842,A014,20250501,Rent,,120414,28899.36,31
T02778,P210,C0680,A017,20260711,Rent,,30410,7298.4,8
T02779,P114,C0310,A041,20250716,Sale,13728346,,274566.92,87
T02780,P435,C0801,A011,20250930,Sale,22577517,,451550.34,42
T02781,P447,C0368,A017,20261101,Sale,20273301,,405466.02,122
T02782,P141,C0607,A048,20261016,Rent,,43852,10524.48,112
T02783,P443,C0746,A048,20260520,Rent,,92435,22184.4,168
T02784,P358,C0097,A046,20260628,Sale,19193492,,383869.84,142
T02785,P121,C0291,A036,20251011,Rent,,99660,23918.4,36
T02786,P077,C0782,A014,20260824,Sale,20752418,,415048.36,66
T02787,P003,C0994,A022,20250830,Sale,24989422,,499788.44,138
T02788,P378,C0989,A010,20260804,Rent,,25395,6094.8,149
T02789,P105,C0065,A003,20250225,Rent,,43116,10347.84,71
T02790,P445,C0046,A013,20250722,Rent,,139440,33465.6,49
T02791,P390,C0857,A026,20250905,Sale,23720703,,474414.06,39
T02792,P276,C0436,A039,20250121,Sale,29321984,,586439.68,116
T02793,P116,C0500,A006,20260110,Rent,,74226,17814.24,133
T02794,P039,C0055,A013,20261207,Rent,,114729,27534.96,156
T02795,P104,C0550,A036,20260720,Sale,23941513,,478830.26,94
T02796,P021,C0141,A027,20260221,Rent,,57841,13881.84,93
T02797,P095,C0952,A044,20250821,Rent,,122990,29517.6,104
T02798,P233,C0696,A049,20250409,Rent,,144125,34590,68
T02799,P154,C0877,A013,20260807,Rent,,66574,15977.76,45
T02800,P100,C0843,A038,20250424,Rent,,146774,35225.76,21
T02801,P307,C0751,A014,20250812,Rent,,64432,15463.68,147
T02802,P396,C0371,A038,20261103,Sale,18254210,,365084.2,147
T02803,P236,C0008,A046,20260426,Sale,12941971,,258839.42,111
T02804,P089,C0828,A003,20260126,Sale,22011564,,440231.28,27
T02805,P437,C0665,A011,20260730,Sale,19330602,,386612.04,147
T02806,P286,C0477,A043,20261020,Sale,13826839,,276536.78,82
T02807,P458,C0578,A045,20250608,Sale,11419508,,228390.16,153
T02808,P398,C0566,A021,20261103,Sale,6799622,,135992.44,108
T02809,P447,C0662,A040,20261216,Sale,17306170,,346123.4,48
T02810,P339,C0944,A019,20260413,Sale,27764242,,555284.84,175
T02811,P083,C0781,A002,20250203,Rent,,139732,33535.68,148
T02812,P164,C0063,A015,20250805,Sale,25490481,,509809.62,60
T02813,P202,C0176,A016,20250613,Rent,,48866,11727.84,166
T02814,P290,C0585,A007,20260914,Rent,,47165,11319.6,109
T02815,P234,C0369,A018,20260728,Sale,19280461,,385609.22,130
T02816,P416,C0073,A015,20260922,Rent,,84502,20280.48,149
T02817,P131,C0453,A026,20251201,Rent,,143134,34352.16,30
T02818,P078,C0159,A008,20260711,Sale,5607227,,112144.54,106
T02819,P411,C0947,A018,20261205,Rent,,50624,12149.76,159
T02820,P345,C0256,A046,20250812,Sale,6877318,,137546.36,94
T02821,P220,C0159,A050,20260314,Sale,10141685,,202833.7,98
T02822,P326,C0541,A033,20261031,Sale,26944243,,538884.86,93
T02823,P443,C0469,A019,20250423,Sale,23371945,,467438.9,102
T02824,P260,C0359,A043,20260110,Sale,23630645,,472612.9,83
T02825,P487,C0542,A044,20251108,Rent,,86339,20721.36,17
T02826,P192,C0833,A042,20250604,Rent,,98712,23690.88,87
T02827,P472,C0682,A020,20260110,Rent,,92520,22204.8,89
T02828,P171,C0369,A016,20261125,Rent,,26500,6360,38
T02829,P036,C0075,A001,20250503,Rent,,66996,16079.04,47
T02830,P320,C0018,A050,20260518,Sale,24680529,,493610.58,91
T02831,P380,C0063,A037,20260205,Rent,,35458,8509.92,19
T02832,P026,C0104,A011,20250822,Rent,,148140,35553.6,122
T02833,P338,C0709,A025,20260509,Sale,23076152,,461523.04,41
T02834,P111,C0287,A045,20261112,Sale,28881509,,577630.18,61
T02835,P044,C0528,A022,20250516,Sale,5336179,,106723.58,118
T02836,P425,C0908,A046,20251114,Sale,12128902,,242578.04,9
T02837,P177,C0879,A011,20250510,Rent,,83643,20074.32,30
T02838,P016,C0080,A002,20260610,Sale,12964764,,259295.28,162
T02839,P182,C0795,A034,20251011,Sale,20701924,,414038.48,52
T02840,P294,C0354,A016,20260912,Rent,,60162,14438.88,106
T02841,P311,C0106,A001,20250212,Sale,5427273,,108545.46,121
T02842,P299,C0695,A002,20250504,Rent,,94738,22737.12,143
T02843,P381,C0032,A033,20250215,Rent,,120391,28893.84,30
T02844,P382,C0760,A008,20260110,Rent,,122498,29399.52,101
T02845,P284,C0166,A027,20251130,Rent,,41708,10009.92,177
T02846,P319,C0887,A045,20251115,Sale,27644281,,552885.62,171
T02847,P081,C0713,A015,20260618,Rent,,90964,21831.36,104
T02848,P396,C0930,A027,20250428,Sale,4562251,,91245.02,47
T02849,P344,C0943,A032,20250617,Sale,7915422,,158308.44,44
T02850,P275,C0600,A037,20260428,Sale,5062303,,101246.06,109
T02851,P146,C0003,A043,20251116,Rent,,74654,17916.96,99
T02852,P071,C0926,A009,20260424,Rent,,88529,21246.96,156
T02853,P214,C0085,A004,20250107,Sale,6395179,,127903.58,35
T02854,P020,C0747,A009,20250612,Sale,22203535,,444070.7,88
T02855,P459,C0466,A028,20260810,Sale,19661714,,393234.28,67
T02856,P410,C0799,A022,20260124,Rent,,101528,24366.72,84
T02857,P092,C0514,A034,20250816,Rent,,148776,35706.24,152
T02858,P407,C0592,A035,20251028,Sale,16628880,,332577.6,107
T02859,P446,C0226,A021,20260422,Rent,,86176,20682.24,160
T02860,P438,C0129,A050,20260718,Rent,,48030,11527.2,69
T02861,P452,C0067,A023,20260207,Rent,,61059,14654.16,178
T02862,P366,C0741,A022,20250902,Rent,,59296,14231.04,37
T02863,P126,C0137,A001,20261017,Rent,,110445,26506.8,53
T02864,P314,C0852,A023,20250519,Rent,,22749,5459.76,163
T02865,P011,C0594,A032,20250501,Rent,,55178,13242.72,149
T02866,P460,C0490,A036,20250506,Rent,,29403,7056.72,96
T02867,P100,C0592,A047,20260809,Rent,,31532,7567.68,76
T02868,P023,C0124,A037,20260412,Rent,,23894,5734.56,90
T02869,P423,C0972,A027,20251107,Sale,29980322,,599606.44,75
T02870,P062,C0232,A022,20260816,Sale,15034970,,300699.4,29
T02871,P369,C0574,A024,20250706,Rent,,51890,12453.6,19
T02872,P032,C0165,A047,20260930,Sale,9026170,,180523.4,98
T02873,P182,C0082,A050,20250820,Sale,20337874,,406757.48,86
T02874,P337,C0966,A026,20261206,Rent,,92652,22236.48,87
